"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"Fur1-PJ" 22.0307585065267 0.876358609440702 1.00997459692653 0.867703615623169 0.385556606024427 0.777292595448
"Fur1-PG" 60.7076001281027 0.787610269702605 0.713406955431312 1.10401260277373 0.269587670795774 0.661677859762067
"arm-PC" 35.8365463953863 8.64643073206464 4.23691129265116 2.04073914576916 0.0412767621661555 0.238951443936269
"arm-PA" 282.016526620344 0.0335642732838848 0.2944346249351 0.11399567320346 0.909241223369364 0.986554964512179
"arm-PD" 282.016526620344 0.0335642732838848 0.2944346249351 0.11399567320346 0.909241223369364 0.986554964512179
"arm-PB" 282.016526620344 0.0335642732838848 0.2944346249351 0.11399567320346 0.909241223369364 0.986554964512179
"arm-PE" 282.016526620344 0.0335642732838848 0.2944346249351 0.11399567320346 0.909241223369364 0.986554964512179
"arm-PF" 282.016526620344 0.0335642732838848 0.2944346249351 0.11399567320346 0.909241223369364 0.986554964512179
"Pur-alpha-PA" 49.1974316696964 1.15133289472681 0.73516879089689 1.56607966630658 0.117329967735922 0.447167213515464
"Pur-alpha-PB" 33.7169838912602 0.340481523888258 1.05043699684106 0.324133217805709 0.745837179165636 0.959295167398162
"Pur-alpha-PC" 49.1974316696964 1.15133289472681 0.73516879089689 1.56607966630658 0.117329967735922 0.447167213515464
"Pur-alpha-PD" 0 NA NA NA NA NA
"Pur-alpha-PE" 49.1974316696964 1.15133289472681 0.73516879089689 1.56607966630658 0.117329967735922 0.447167213515464
"Pur-alpha-PF" 33.7169838912602 0.340481523888258 1.05043699684106 0.324133217805709 0.745837179165636 0.959295167398162
"Pur-alpha-PG" 0 NA NA NA NA NA
"Prosalpha7-PA" 359.324619956271 -0.400687968892713 0.347134589332792 -1.15427266888861 0.24838839799692 0.637443905720742
"Tbh-PB" 7.8670323975688 3.92498510916763 1.79338676020179 2.18858820432353 0.0286267839343386 NA
"Tbh-PC" 7.8670323975688 3.92498510916763 1.79338676020179 2.18858820432353 0.0286267839343386 NA
"PhKgamma-PB" 28.7598774530774 0.0467235088075627 0.874623506161424 0.0534212818183041 0.957396248982913 0.995830382596433
"PhKgamma-PD" 52.2516526898054 2.08015675650463 0.758614965635836 2.74204550494353 0.0061057882276486 0.0661531918134247
"PhKgamma-PE" 52.2516526898054 2.08015675650463 0.758614965635836 2.74204550494353 0.0061057882276486 0.0661531918134247
"PhKgamma-PF" 50.6269147703577 1.54329984432178 2.28243424447241 0.676163989415836 0.498936533071609 0.857742370458266
"PhKgamma-PH" 28.7598774530774 0.0467235088075627 0.874623506161424 0.0534212818183041 0.957396248982913 0.995830382596433
"Ca-alpha1D-PB" 8.24432668418561 -6.48692734614602 2.90567244324896 -2.2325046862105 0.0255816258526985 NA
"Ca-alpha1D-PA" 66.6689673293293 1.90574166075324 2.65484174247341 0.717836257530643 0.472858254480384 0.847187717980705
"Ca-alpha1D-PC" 0 NA NA NA NA NA
"Ca-alpha1D-PD" 23.4732784827794 0.44449886241093 2.46024304227169 0.180672744429549 0.856624453477059 0.978998565993084
"Ca-alpha1D-PE" 17.0859755831044 7.57851255460698 2.36154368584195 3.20913502470527 0.00133134953773837 0.0213207030677133
"Ca-alpha1D-PF" 0.239398219066006 -1.39666165066537 4.99635818004718 -0.2795359340415 0.779833565251404 NA
"Ca-alpha1D-PG" 0 NA NA NA NA NA
"Ca-alpha1D-PH" 5.63467710619282 5.97846908302143 4.79442167365223 1.24696355263788 0.212410861990784 NA
"Ca-alpha1D-PI" 1.67578753346204 -4.18886193714407 4.8161741826325 -0.869748845930331 0.384437672103854 NA
"Ca-alpha1D-PJ" 0 NA NA NA NA NA
"MRP-PB" 207.429665850026 -0.147800637237393 0.731658785385488 -0.202007602709945 0.839910780606814 0.975587900783635
"MRP-PA" 0.718194657198017 -2.96727707817764 4.85773481777586 -0.610835541561369 0.541308461395148 NA
"MRP-PL" 110.098210334335 -0.445701478785674 0.548368308966517 -0.812777601290756 0.416345579835385 0.801151971879852
"MRP-PJ" 147.852391434412 0.427435018354812 0.592943493262245 0.720869734151493 0.470989665747938 0.845716485483643
"MRP-PI" 17.9548664299504 -7.60968272282393 4.78768020745187 -1.5894300356527 0.111963338023342 0.435724204618726
"MRP-PH" 13.9043139953131 -0.580298382031176 1.32935545614641 -0.436526122000032 0.662455050916962 0.934772652538818
"MRP-PF" 6.81679440423436 3.71731091879949 2.4885824716503 1.49374632392004 0.135241935748845 NA
"MRP-PG" 11.8209270865649 1.01704095898458 1.29940354004592 0.782698313218879 0.433804293006216 0.816380198913807
"MRP-PE" 1.33331496438462 3.89434203234626 4.82562835503728 0.807012423217614 0.419659325755186 NA
"MRP-PD" 20.5811603560871 2.09185457948893 1.34755109045355 1.55233786259255 0.120581402858085 0.453142346378922
"MRP-PC" 22.7455738355254 0.860296111906252 1.18762799810182 0.724381804135017 0.468831367629036 0.844386751540768
"MRP-PP" 10.5171431815203 3.7373445670207 1.78904628105419 2.08901502806203 0.036706370403856 0.220706814385738
"MRP-PQ" 62.5615021744338 2.05740274369262 0.774079144253427 2.65787130291039 0.00786359154524291 0.079603019845456
"MRP-PK" 43.4169155737296 1.51468379798519 2.23083692264927 0.6789755820369 0.497153333694487 0.856941336395622
"MRP-PO" 0.718194657198017 -2.96727707817764 4.85773481777586 -0.610835541561369 0.541308461395148 NA
"MRP-PN" 6.91096944727246 6.27098868148961 3.10813325226484 2.01760612319953 0.0436322986600268 NA
"MRP-PM" 148.116342092492 -1.6773717779769 0.512062663344942 -3.27571584114299 0.00105394545038613 0.0178350289987498
"MRP-PR" 31.5042802657014 -0.559217794132572 3.71967321454162 -0.150340570764759 0.880495925873031 0.981623939691723
"att-ORFB-PA" 0 NA NA NA NA NA
"Cyp4aa1-PB" 12.6030612805741 2.67694165135597 1.2895451540705 2.0758805094231 0.0379050037761565 0.225659079992454
"CG8366-PA" 81.3943563257908 -0.494318673122286 0.603867827455216 -0.818587529667567 0.413021784191704 0.798449136102445
"CG30069-PA" 1067.5798514039 1.81206376143772 0.504270965683865 3.59343266765378 0.000326350009841357 0.00739784861881023
"Lsd-1-PA" 24.5197980164107 0.682462509967499 2.51129040720562 0.271757701940531 0.785808330510589 0.967696773141039
"Lsd-1-PC" 57.293234087827 1.44921987540445 0.794232200649775 1.82468033179569 0.0680492829879795 0.326775316438454
"Lsd-1-PB" 37.4524583782417 1.73711029189303 2.40393751665252 0.722610417225799 0.469919266373392 0.8447330178701
"Lsd-1-PD" 57.293234087827 1.44921987540445 0.794232200649775 1.82468033179569 0.0680492829879795 0.326775316438454
"CG10375-PA" 57.5128858758094 -0.140206480173805 0.657377143328768 -0.213281647524037 0.831107287389925 0.973325376655791
"CG10375-PB" 82.6685508518418 -0.204058718085816 0.500963527756653 -0.407332483862856 0.683763807672753 0.94018992609619
"mbc-PA" 128.925583947035 -0.718435839834654 2.25275626378679 -0.318914145921402 0.749791617103825 0.961049634680921
"mbc-PB" 554.602568494493 0.581061987910408 0.359759993126881 1.61513786694308 0.10628084221453 0.421938178550592
"Nup98-96-PA" 286.409014827786 -0.671853212125945 0.322939399094324 -2.08043123264037 0.0374859970188462 0.223964963161225
"Nup98-96-PC" 393.053929189643 -0.0689189518790651 0.345022412614592 -0.199752101194803 0.841674463959336 0.975840677245451
"Nup98-96-PD" 286.409014827786 -0.671853212125945 0.322939399094324 -2.08043123264037 0.0374859970188462 0.223964963161225
"CG10208-PA" 63.2040001465725 1.0207966373353 0.654770050933165 1.55901546791959 0.118992719205724 0.450165226874666
"tst-PA" 146.244843268115 -0.368841037916771 0.384474426974457 -0.959338286344013 0.337388353704466 0.735596823157102
"tst-PB" 146.244843268115 -0.368841037916771 0.384474426974457 -0.959338286344013 0.337388353704466 0.735596823157102
"CG10214-PA" 98.6603994612754 -0.845211451507074 0.514577363240979 -1.6425352374299 0.100479129725841 0.409549068180617
"CG10217-PA" 62.9119275392098 -0.00997892234338078 0.61130242428203 -0.0163240352843373 0.986975882710911 0.998117809957244
"CG10217-PB" 62.9119275392098 -0.00997892234338078 0.61130242428203 -0.0163240352843373 0.986975882710911 0.998117809957244
"CG14982-PB" 0 NA NA NA NA NA
"CG14982-PC" 0 NA NA NA NA NA
"CG10853-PA" 0 NA NA NA NA NA
"scrt-PA" 0.24688302163325 -1.41904814241044 4.99476698802488 -0.284106975523113 0.776328401446699 NA
"scrt-PB" 0.24688302163325 -1.41904814241044 4.99476698802488 -0.284106975523113 0.776328401446699 NA
"CG14985-PC" 19.9475685192998 0.378791615745813 2.56517517435375 0.147666958394466 0.88260560908746 0.981623939691723
"CG14985-PB" 76.1673784908139 0.192903778486913 0.609795356371853 0.316341829223902 0.751743064910012 0.961118123020602
"FoxL1-PA" 0.830945910102679 3.20723012427177 4.85038564974732 0.661231983572038 0.508463553006412 NA
"FoxL1-PB" 0.830945910102679 3.20723012427177 4.85038564974732 0.661231983572038 0.508463553006412 NA
"Mul1-PA" 30.9100117711848 0.0207565577147186 0.807925446964587 0.0256911795422485 0.979503659242099 0.997970229298141
"Mul1-PB" 30.9100117711848 0.0207565577147186 0.807925446964587 0.0256911795422485 0.979503659242099 0.997970229298141
"Gr64a-PA" 1.50710716284582 4.07418244299675 4.82085641729346 0.845115906871188 0.398046127848735 NA
"Gr64b-PA" 1.2817200785981 3.83931975161049 4.82721008273877 0.795349629662733 0.426410151539945 NA
"Gr64c-PA" 1.00473810856388 3.48900473443891 4.83881012643714 0.721046009922258 0.47088120718754 NA
"Gr64c-PB" 1.00473810856388 3.48900473443891 4.83881012643714 0.721046009922258 0.47088120718754 NA
"Gr64f-PA" 1.55870204863233 4.12128049494588 4.81970115584079 0.855090463430804 0.392501068678772 NA
"CG11594-PA" 23.4392409728478 1.1472812380911 1.0138035865207 1.13166026767422 0.257777291818996 0.648052992500614
"CG11594-PC" 23.4392409728478 1.1472812380911 1.0138035865207 1.13166026767422 0.257777291818996 0.648052992500614
"CG11594-PD" 23.4392409728478 1.1472812380911 1.0138035865207 1.13166026767422 0.257777291818996 0.648052992500614
"CG11594-PE" 23.4392409728478 1.1472812380911 1.0138035865207 1.13166026767422 0.257777291818996 0.648052992500614
"CG12605-PB" 0 NA NA NA NA NA
"CG12605-PC" 2.08007864401593 4.54207110746458 4.81088405688499 0.944124001692433 0.345106285451248 NA
"CG12605-PA" 0 NA NA NA NA NA
"CG12605-PD" 0 NA NA NA NA NA
"CG12605-PE" 0 NA NA NA NA NA
"CG14984-PB" 3.31810035691425 1.25035324014389 2.1691426618088 0.576427388644531 0.564326336277305 NA
"CG14984-PC" 3.31810035691425 1.25035324014389 2.1691426618088 0.576427388644531 0.564326336277305 NA
"CG14983-PA" 0 NA NA NA NA NA
"CG10863-PA" 469.787190509424 0.148418160797677 0.398512440949348 0.372430432646245 0.709572398979506 0.946617592218451
"CG12766-PA" 8.39438857240674 1.75635679900237 2.48001889210414 0.708202991757135 0.478819208550978 NA
"CG10866-PA" 6.80791623352531 0.613746991544801 1.59628605842668 0.384484339949519 0.700619500531989 NA
"CG10866-PB" 6.80791623352531 0.613746991544801 1.59628605842668 0.384484339949519 0.700619500531989 NA
"CG11590-PA" 99.1851615585081 0.327301863215078 0.457545079799949 0.715343422244172 0.474396863468881 0.84808504442044
"l(1)G0007-PA" 362.449274354678 0.216137391731531 0.29681550933266 0.728187661815516 0.466498717582683 0.842796081448315
"l(1)G0007-PB" 51.0962172655587 1.43803775661661 1.07864348030572 1.33319097818032 0.182469139241961 0.54763138787249
"mRpL38-PA" 166.528591953986 -0.617602101442333 0.404128681962744 -1.52823130108659 0.126455119821553 0.462471919995885
"CG1434-PA" 54.5785814349082 -0.865686301092306 0.61064826105956 -1.41765129993201 0.156292594899879 0.51209608485456
"CG1434-PB" 54.5785814349082 -0.865686301092306 0.61064826105956 -1.41765129993201 0.156292594899879 0.51209608485456
"CG32599-PA" 10.174004871494 0.674416026570257 1.45036199609281 0.464998413076938 0.641932593026184 0.928416490126631
"CG1461-PA" 14.1628583573485 1.26336319025558 1.34412330688819 0.939916139971132 0.34726057775297 0.745524228460288
"CG1461-PB" 14.1628583573485 1.26336319025558 1.34412330688819 0.939916139971132 0.34726057775297 0.745524228460288
"na-PF" 0 NA NA NA NA NA
"na-PG" 5.58805901297406 3.37480354557522 2.48209186511035 1.35966101537712 0.173937220164818 NA
"CG9400-PA" 58.4476631170723 2.03977744981001 0.625802889559226 3.2594567456323 0.0011162580034244 0.0186843738460653
"CG13404-PB" 0.450774168495425 2.34807270606879 4.90311498740867 0.478894072869738 0.632013987771533 NA
"mRNA-cap-PA" 296.015027054719 -0.498590483179634 0.279455110575533 -1.78415231753248 0.0743989179643655 0.342229103284069
"Fbxl4-PA" 51.1244576345052 0.0488819260020973 0.730777635092518 0.0668902873524704 0.946669045291513 0.993297640041961
"CG11674-PA" 154.318900947805 -2.72113930784175 0.476581480981644 -5.70970425085937 1.13172663280355e-08 1.5601265679526e-06
"l(1)G0469-PA" 1.72818115143275 -4.23204235458413 4.81525009979913 -0.878883187139266 0.379464615559286 NA
"l(1)G0469-PC" 42.9448671337489 0.243792006043489 0.711230297986175 0.342775057156279 0.73176769190213 0.95569999105696
"l(1)G0469-PD" 1.72818115143275 -4.23204235458413 4.81525009979913 -0.878883187139266 0.379464615559286 NA
"peb-PA" 121.432492908859 0.30322880356611 0.46891675750344 0.646658066093714 0.517853268475285 0.868909244137795
"peb-PB" 121.432492908859 0.30322880356611 0.46891675750344 0.646658066093714 0.517853268475285 0.868909244137795
"pon-PA" 112.25528326523 0.0389556253965848 0.510490034467438 0.0763102563544159 0.939172266247916 0.991085029606136
"mRpL30-PA" 350.092241659215 -0.758810612859728 0.271807285209341 -2.79172286451155 0.00524282389422478 0.0593044175787028
"Cbp80-PA" 159.959000569142 -0.292179590337379 0.388206583390835 -0.752639452389762 0.451666603181778 0.832350714438673
"Cbp80-PB" 159.959000569142 -0.292179590337379 0.388206583390835 -0.752639452389762 0.451666603181778 0.832350714438673
"CG3009-PA" 0 NA NA NA NA NA
"CG3009-PB" 0 NA NA NA NA NA
"CG3009-PD" 2.80824650006507 0.907076215104084 2.19713231177391 0.412845512417835 0.679719803957352 NA
"CG15473-PA" 10.4489101627638 0.319726973514674 1.36439963153927 0.234335282804179 0.814724696634678 0.970570674554866
"Torsin-PA" 107.437812527425 -0.103529019650328 0.513715488921739 -0.201529877690918 0.840284269631437 0.975587900783635
"Torsin-PB" 107.437812527425 -0.103529019650328 0.513715488921739 -0.201529877690918 0.840284269631437 0.975587900783635
"HLH4C-PA" 0 NA NA NA NA NA
"HLH4C-PB" 0 NA NA NA NA NA
"CG3062-PA" 0 NA NA NA NA NA
"CG3081-PA" 0 NA NA NA NA NA
"CG3081-PB" 0 NA NA NA NA NA
"CG12684-PA" 0.472270105880963 -0.0184651730937412 4.987291948362 -0.00370244479066557 0.997045883213525 NA
"Chd3-PA" 190.937513344072 -0.160541498195724 0.370141229080728 -0.433730386086522 0.664484238389283 0.934772652538818
"CG32214-PB" 0 NA NA NA NA NA
"CG32214-PC" 0 NA NA NA NA NA
"CG12519-PA" 25.8100586982869 -0.100993928259083 0.854565565921246 -0.118181602777557 0.905923766650244 0.985889768240748
"CG12519-PB" 25.8100586982869 -0.100993928259083 0.854565565921246 -0.118181602777557 0.905923766650244 0.985889768240748
"CG32213-PB" 0 NA NA NA NA NA
"CG32212-PA" 246.116760877762 -0.00464609047471711 0.496034448367923 -0.00936646736936095 0.992526749569145 0.998117809957244
"Cpr76Bb-PA" 0 NA NA NA NA NA
"Cpr76Ba-PA" 0 NA NA NA NA NA
"CG9452-PA" 6.7305354949986 2.19361079974079 1.76494533666174 1.24287747284561 0.213912988103101 NA
"CG9451-PA" 11.8203591975039 3.46748294570225 1.73610065171526 1.99728220957489 0.0457945348404705 0.255593197088551
"CG9451-PB" 11.8203591975039 3.46748294570225 1.73610065171526 1.99728220957489 0.0457945348404705 0.255593197088551
"CG9449-PE" 0 NA NA NA NA NA
"CG9449-PF" 0 NA NA NA NA NA
"CG9449-PJ" 1.94067530931036 -0.0438708124014095 3.52586485452595 -0.0124425677703146 0.990072523437822 NA
"CG9449-PK" 29.6393815773373 0.924770432990405 0.852824500456314 1.08436194374762 0.278204350300715 0.67120406425796
"CG9449-PG" 0 NA NA NA NA NA
"CG9449-PH" 0 NA NA NA NA NA
"brv1-PA" 0 NA NA NA NA NA
"CG18294-PA" 0 NA NA NA NA NA
"825-Oak-PB" 0 NA NA NA NA NA
"CG14096-PA" 0 NA NA NA NA NA
"CG14095-PA" 0 NA NA NA NA NA
"CG33062-PA" 2.0965781751181 1.71647047752507 2.6542338236549 0.64669150932659 0.517831619373464 NA
"CG33062-PB" 2.0965781751181 1.71647047752507 2.6542338236549 0.64669150932659 0.517831619373464 NA
"Cyp6v1-PA" 32.4063449589534 -1.10043776783443 0.802794088634706 -1.37075967974044 0.17044988386237 0.530302427664284
"Cyp6v1-PB" 32.4063449589534 -1.10043776783443 0.802794088634706 -1.37075967974044 0.17044988386237 0.530302427664284
"Cyp6v1-PC" 32.4063449589534 -1.10043776783443 0.802794088634706 -1.37075967974044 0.17044988386237 0.530302427664284
"CG1835-PA" 0 NA NA NA NA NA
"CG1835-PC" 0 NA NA NA NA NA
"hydra-PA" 0.276981970034226 1.59049268177492 4.98023296566406 0.319361100723699 0.749452704691037 NA
"hydra-PB" 0.276981970034226 1.59049268177492 4.98023296566406 0.319361100723699 0.749452704691037 NA
"hydra-PJ" 0.276981970034226 1.59049268177492 4.98023296566406 0.319361100723699 0.749452704691037 NA
"hydra-PD" 0.276981970034226 1.59049268177492 4.98023296566406 0.319361100723699 0.749452704691037 NA
"hydra-PF" 0.276981970034226 1.59049268177492 4.98023296566406 0.319361100723699 0.749452704691037 NA
"hydra-PG" 0.276981970034226 1.59049268177492 4.98023296566406 0.319361100723699 0.749452704691037 NA
"hydra-PH" 0.276981970034226 1.59049268177492 4.98023296566406 0.319361100723699 0.749452704691037 NA
"hydra-PI" 0.276981970034226 1.59049268177492 4.98023296566406 0.319361100723699 0.749452704691037 NA
"Ser7-PA" 24.9678420290373 -0.501668699610327 1.03650423161661 -0.48400062856269 0.628385423033294 0.924978024125517
"CG1468-PA" 63.0017559113124 0.46763994492733 0.965302240249755 0.484449248565233 0.628067074131975 0.924978024125517
"CG9686-PA" 10.0922646766943 -6.77839668170276 3.18525139471742 -2.128057048478 0.0333323539009855 0.206875326773466
"CG9689-PA" 1.24413632762988 2.05168325880678 3.69781709151809 0.554836328576892 0.579006616055804 NA
"CG9689-PB" 1.24413632762988 2.05168325880678 3.69781709151809 0.554836328576892 0.579006616055804 NA
"CG9691-PB" 29.5818318149513 0.819851178464365 0.803690448772139 1.02010815198428 0.307677170992342 0.703867350060902
"CG9691-PA" 29.5818318149513 0.819851178464365 0.803690448772139 1.02010815198428 0.307677170992342 0.703867350060902
"CG1986-PA" 0 NA NA NA NA NA
"CG1986-PB" 0 NA NA NA NA NA
"CG15249-PD" 0.472270105880963 -0.0184651730937412 4.987291948362 -0.00370244479066557 0.997045883213525 NA
"CG15249-PB" 0.472270105880963 -0.0184651730937412 4.987291948362 -0.00370244479066557 0.997045883213525 NA
"CG15247-PA" 15.5006229752198 1.01646841518959 1.14959212547506 0.884199180443707 0.376588700696167 0.768852277951719
"CG32695-PA" 4.81772271719282 1.97922624988075 1.8317679821998 1.0805005159572 0.279919357158464 NA
"CG32695-PB" 4.81772271719282 1.97922624988075 1.8317679821998 1.0805005159572 0.279919357158464 NA
"CG32695-PC" 4.81772271719282 1.97922624988075 1.8317679821998 1.0805005159572 0.279919357158464 NA
"DIP1-PC" 9.69164462265165 6.76030803180986 4.79037615389716 1.4112269714582 0.158177699747521 0.513636706643682
"DIP1-PB" 45.0759244113605 -1.16661891018899 1.19799487148755 -0.973809602991367 0.330151084116736 0.727963820843091
"DIP1-PD" 24.3873553487644 -1.86808844438056 2.8864312052398 -0.647196593838569 0.517504715519214 0.868909244137795
"DIP1-PE" 9.59117917962489 6.74311915200344 3.44319037380229 1.95839277529028 0.0501839418733168 0.27160925700661
"DIP1-PF" 0 NA NA NA NA NA
"DIP1-PG" 9.59117917962489 6.74311915200344 3.44319037380229 1.95839277529028 0.0501839418733168 0.27160925700661
"DIP1-PH" 6.11347354432483 3.55588714154804 4.20728099798146 0.84517462543007 0.398013347499451 NA
"DIP1-PI" 9.59117917962489 6.74311915200344 3.44319037380229 1.95839277529028 0.0501839418733168 0.27160925700661
"CG33502-PA" 32.8596075237327 -1.09218819077099 0.776365809934709 -1.40679583875911 0.159487936860692 0.514679350004957
"CG32819-PB" 0.24688302163325 -1.41904814241044 4.99476698802488 -0.284106975523113 0.776328401446699 NA
"CG32819-PA" 1.21944550303176 -3.72944966994997 4.82791020429005 -0.772477016377811 0.439831954402012 NA
"CG17450-PB" 1.86370628830314 1.525001011693 4.71663295753573 0.323324080000016 0.746449819324603 NA
"CG17450-PA" 0.24688302163325 -1.41904814241044 4.99476698802488 -0.284106975523113 0.776328401446699 NA
"CG17450-PC" 0.24688302163325 -1.41904814241044 4.99476698802488 -0.284106975523113 0.776328401446699 NA
"CG32820-PA" 1.21944550303176 -3.72944966994997 4.82791020429005 -0.772477016377811 0.439831954402012 NA
"CG32820-PB" 0.24688302163325 -1.41904814241044 4.99476698802488 -0.284106975523113 0.776328401446699 NA
"GCS2alpha-PB" 216.461331060601 0.288300729215026 0.325213598452592 0.886496538234558 0.375350018759736 0.767446631869057
"GCS2alpha-PA" 216.461331060601 0.288300729215026 0.325213598452592 0.886496538234558 0.375350018759736 0.767446631869057
"GCS2alpha-PD" 216.461331060601 0.288300729215026 0.325213598452592 0.886496538234558 0.375350018759736 0.767446631869057
"GCS2alpha-PE" 216.461331060601 0.288300729215026 0.325213598452592 0.886496538234558 0.375350018759736 0.767446631869057
"GCS2alpha-PC" 216.461331060601 0.288300729215026 0.325213598452592 0.886496538234558 0.375350018759736 0.767446631869057
"ND-MLRQ-PA" 124.354839150383 0.0182486019582163 0.542188656729031 0.0336572920361489 0.973150435678896 0.997954704196808
"ND-MLRQ-PB" 124.354839150383 0.0182486019582163 0.542188656729031 0.0336572920361489 0.973150435678896 0.997954704196808
"ND-MLRQ-PC" 124.354839150383 0.0182486019582163 0.542188656729031 0.0336572920361489 0.973150435678896 0.997954704196808
"alpha-Cat-PA" 1457.64692771624 0.303941097304229 0.155578515741062 1.95361869764907 0.050746327723574 0.273333777916429
"alpha-Cat-PB" 189.704058833312 -0.00774976583803908 0.496397244999113 -0.0156120242731261 0.987543912869675 0.998117809957244
"Tusp-PD" 5.42857424528903 -0.46436120466389 1.71030069868132 -0.271508516029914 0.785999950773999 NA
"Tusp-PE" 5.42857424528903 -0.46436120466389 1.71030069868132 -0.271508516029914 0.785999950773999 NA
"Tusp-PF" 2.4560970280944 -0.53476066956517 2.2138068569136 -0.241557057199972 0.809123400120685 NA
"Tusp-PG" 16.9325183195588 1.49104432357402 2.37194420657019 0.62861694615071 0.529599863327388 0.876476166651024
"Mtl-PB" 13.2312553885271 0.458633439297972 1.16770916444831 0.392763415121998 0.69449422811524 0.942868731321771
"Mtl-PA" 13.2312553885271 0.458633439297972 1.16770916444831 0.392763415121998 0.69449422811524 0.942868731321771
"Mtl-PC" 13.2312553885271 0.458633439297972 1.16770916444831 0.392763415121998 0.69449422811524 0.942868731321771
"RpS10a-PA" 100.605943358228 1.78541235689535 0.529624155243942 3.37109314070655 0.000748705398793201 0.0139813312135876
"unc80-PC" 0 NA NA NA NA NA
"unc80-PD" 10.3299077373017 1.01287093943427 1.38204638090695 0.73287767576193 0.463633040113976 0.840657412146952
"unc80-PE" 0 NA NA NA NA NA
"unc80-PF" 0 NA NA NA NA NA
"unc80-PG" 0 NA NA NA NA NA
"CG5590-PA" 197.19313164176 0.615293698698805 0.433229280657684 1.42024956799949 0.155535037629072 0.51109637995458
"CG12883-PA" 12.6670677927687 -1.25552185098629 1.37921916186035 -0.910313520653804 0.362657190075867 0.760525159784355
"CG12880-PA" 38.0362142294576 1.25418302040487 0.857387398295095 1.46279619096198 0.143523155675419 0.491082594317998
"btz-PB" 131.139783138921 0.349374045453686 0.639109546730425 0.546657528808674 0.584614037779463 0.901598115653981
"btz-PA" 0.24688302163325 -1.41904814241044 4.99476698802488 -0.284106975523113 0.776328401446699 NA
"btz-PC" 0.24688302163325 -1.41904814241044 4.99476698802488 -0.284106975523113 0.776328401446699 NA
"btz-PD" 50.2915623431927 -1.50715955299291 2.21093333288915 -0.681684757551429 0.49543830765558 0.856052283619412
"CG12428-PD" 14.9263024424783 -0.402073021109058 1.0814101212923 -0.371804381328127 0.710038501353444 0.946718001804592
"CG12428-PE" 14.9263024424783 -0.402073021109058 1.0814101212923 -0.371804381328127 0.710038501353444 0.946718001804592
"CG12428-PA" 14.9263024424783 -0.402073021109058 1.0814101212923 -0.371804381328127 0.710038501353444 0.946718001804592
"CG12428-PB" 14.9263024424783 -0.402073021109058 1.0814101212923 -0.371804381328127 0.710038501353444 0.946718001804592
"CG12428-PF" 14.9263024424783 -0.402073021109058 1.0814101212923 -0.371804381328127 0.710038501353444 0.946718001804592
"CG12428-PG" 14.9263024424783 -0.402073021109058 1.0814101212923 -0.371804381328127 0.710038501353444 0.946718001804592
"CG31055-PA" 4.25474404858944 2.93775719762577 2.79290671392057 1.05186370278077 0.292862087124177 NA
"CG31055-PC" 0 NA NA NA NA NA
"CG31055-PB" 0 NA NA NA NA NA
"Sce-PA" 42.259689108429 -0.713089692765617 0.901064620946868 -0.791385741031847 0.428718928162482 0.811778699830586
"Mlc1-PB" 490.365999365124 1.42105991505392 0.477513155330236 2.97595971794987 0.00292073223592113 0.0380953352248298
"Mlc1-PA" 113.178055517128 -0.530035943446894 1.61874939956905 -0.327435453312293 0.743338555141702 0.958689444725115
"Mlc1-PD" 490.365999365124 1.42105991505392 0.477513155330236 2.97595971794987 0.00292073223592113 0.0380953352248298
"CG5611-PA" 30.423478551098 0.307210809443019 0.795086462189926 0.386386668686146 0.699210321847355 0.944699438826733
"CG5611-PC" 30.423478551098 0.307210809443019 0.795086462189926 0.386386668686146 0.699210321847355 0.944699438826733
"CG5612-PA" 375.221388626408 2.10937035463715 0.42200592910916 4.99843772121867 5.77966673187846e-07 4.33628447370492e-05
"HIP-PA" 130.76476936361 -2.49595950543781 1.71979250352391 -1.45131433025991 0.14669235272651 0.495283857592732
"Crg-1-PB" 1.25162113019713 2.03304858257539 3.69783708881189 0.549793983279185 0.582460685918406 NA
"CG2901-PA" 2.49256257061443 -1.14969552012093 2.34398736290168 -0.490487081251879 0.623789269231682 NA
"CG15625-PA" 0.923044274376388 1.46992916465468 4.86145156671817 0.302364251598826 0.762374403196534 NA
"CG3036-PA" 27.4643271140572 -0.869178679060289 0.832739085718489 -1.04375871622545 0.296597036432147 0.69157031762149
"CG3036-PB" 27.4643271140572 -0.869178679060289 0.832739085718489 -1.04375871622545 0.296597036432147 0.69157031762149
"Sgs1-PA" 0.225387084247713 1.44010786517425 4.99001825986538 0.288597714512792 0.77288924467403 NA
"CG14044-PA" 1.39531438025735 0.878298004600972 4.73447155378863 0.18551130672612 0.852828012700395 NA
"ND-49L-PB" 1.63471259932336 0.312033320956496 3.62975936036086 0.0859652913534947 0.931494008540202 NA
"CG31437-PA" 2.26176736256386 0.382652314201686 2.3695266260701 0.161488927784839 0.871708331252167 NA
"alrm-PA" 6.76700103751863 1.85397223758841 1.6233187692727 1.14208760021856 0.253417609075463 NA
"Arpc2-PA" 273.633783954418 -0.525989999169603 0.377783906805553 -1.39230387979531 0.163830397147857 0.52098803714161
"Arpc2-PB" 273.633783954418 -0.525989999169603 0.377783906805553 -1.39230387979531 0.163830397147857 0.52098803714161
